m,p
9.0, 10.160013817664243
9.0, 8.216607010908692
7.0, 7.1774207699897925
9.0, 8.562297024361254
10.0, 9.09342183905685
9.0, 10.467211539648353
6.0, 7.048233002447535
2.0, 2.5337503298890947
4.0, 2.0179699606904817
2.0, 3.576024210749324
1.0, 0.5008180705106736
4.0, 5.361316449051869
7.0, 5.698539923500585
8.0, 7.662488893383147
4.0, 1.7120827357649304
4.0, 4.69782422073703
4.0, 4.0941798728216705
9.0, 8.838213504382896
8.0, 9.157243775385878
9.0, 8.155259688245426
1.0, 1.0510732969188965
6.0, 6.26950771588949
6.0, 5.785730580038902
10.0, 8.077119873459317
7.0, 7.268913524607577
1.0, -1.1361155551127724
3.0, 2.3981768409695374
10.0, 11.283626031870977
1.0, 1.291325807637011
5.0, 5.91320005460975
4.0, 3.7111858586829007
10.0, 11.462105615007669
4.0, 3.3483424978353673
10.0, 10.203610635459027
9.0, 10.409892526596128
5.0, 5.618850254350713
1.0, -0.6045313593806299
3.0, 3.589958933594201
4.0, 3.157033637674177
8.0, 7.557690213038476
4.0, 4.191520421501944
8.0, 7.836978424592734
1.0, 2.623542715767419
6.0, 5.206683068463925
6.0, 6.428140066501637
6.0, 6.910469609252258
9.0, 9.675148561999578
5.0, 6.184686632633781
7.0, 8.183849454273718
2.0, 1.9375725741707461
8.0, 7.328553554501002
4.0, 4.54833751200895
2.0, 1.2477642510881228
6.0, 5.491689059075802
9.0, 7.611924287780419
3.0, 2.622771250985876
1.0, 0.7032454756253277
1.0, 0.09077050690251487
2.0, 3.213001675371493
8.0, 7.955838361764648
7.0, 6.470612968707645
5.0, 6.190849161531551
10.0, 10.28114944306981
8.0, 8.60911268142022
8.0, 7.693585483675501
1.0, 0.04858870283268413
6.0, 6.55573269294979
7.0, 7.475558502306356
2.0, 2.1225858750699786
1.0, 0.5707596869420797
4.0, 4.826965626615284
2.0, 4.012356752278835
6.0, 3.682469293679025
6.0, 5.5353003729051675
7.0, 7.550268798160436
9.0, 9.681520990880582
5.0, 4.269031017651478
2.0, 1.6815189757123616
5.0, 5.4766764055867325
3.0, 2.1880072830572836
8.0, 6.926547520516955
7.0, 6.418471173106127
10.0, 10.755006231237278
2.0, 2.938612867932807
10.0, 11.222582546082652
2.0, 1.1046411898982482
7.0, 7.247450583862834
8.0, 8.379430378108896
2.0, 2.466406282403814
2.0, 1.5302445149855917
7.0, 4.4868794330731046
9.0, 8.064093674948325
1.0, 0.742948486337345
3.0, 3.4674461006367365
3.0, 1.5104174386150788
1.0, 0.2878681619936184
9.0, 11.024675146931513
5.0, 5.697157077962264
5.0, 5.142713475807526
9.0, 9.900144622453421
9.0, 8.710397632492548
7.0, 7.079129104230388
5.0, 5.503020115938095
10.0, 11.260151602015586
8.0, 8.527570516002271
5.0, 4.900432643505174
10.0, 8.319270189347607
1.0, 0.6035241995844127
9.0, 9.504669400677882
2.0, -0.5137842071473715
9.0, 9.46862283302109
4.0, 2.8945650353575005
5.0, 4.896528100366014
3.0, 3.7509772148102543
8.0, 7.345358268514444
7.0, 5.7236519266300405
7.0, 6.185520467011511
3.0, 2.8540651568422417
7.0, 8.387843689225262
1.0, 2.0645628320396896
5.0, 1.7398531820209668
9.0, 9.392486854017395
6.0, 4.843638759209685
9.0, 8.985935354774817
10.0, 8.765225037993945
3.0, 3.1694011482489697
2.0, 3.053445109866913
7.0, 7.981446293735921
1.0, 2.1916017816024116
10.0, 9.774214863340939
7.0, 5.013574592532757
6.0, 6.606218118751114
6.0, 7.213281047133494
2.0, 1.1234590226844399
4.0, 3.393382655705464
1.0, 0.06832961981046892
8.0, 6.251734467449592
9.0, 8.40430623705667
9.0, 8.764820728057272
4.0, 3.460934696315263
10.0, 11.761062794480836
7.0, 7.5346921431704095
1.0, 0.37684908147948537
4.0, 3.469928203689464
4.0, 4.31803712563332
7.0, 7.642823810280072
10.0, 9.186545045417178
6.0, 7.746090342666527
6.0, 5.664851928153592
7.0, 6.268312552859268
6.0, 6.789178131910128
6.0, 6.616203981543175
6.0, 7.196225230430105
5.0, 4.8910900013386325
7.0, 7.6216320136457645
3.0, 2.104460398755271
9.0, 10.232799583791534
2.0, 2.179157354399625
8.0, 6.766766599658666
8.0, 8.573622036668477
8.0, 8.358189712528906
7.0, 8.05172579286545
6.0, 6.391381100329241
1.0, 1.1917792569808663
10.0, 10.86563451220246
3.0, 2.4299679058983625
3.0, 2.809173061207012
5.0, 4.015726437577383
9.0, 10.235683270956212
9.0, 8.12324379808729
4.0, 4.221897738264271
9.0, 10.001967674281422
5.0, 4.904020857935207
5.0, 3.4009754723987204
7.0, 7.492306521439319
5.0, 4.217178496671048
3.0, 2.646613088040559
4.0, 1.9202520241065009
6.0, 6.3049287083506975
8.0, 7.8933342541778995
5.0, 5.597210261049146
10.0, 9.79176613505107
4.0, 4.0280467116007745
5.0, 4.343837191200234
9.0, 11.172227824523873
3.0, 1.5654164207987264
3.0, 1.8806786674610707
10.0, 8.873004996272323
7.0, 7.475261549259013
10.0, 12.749485468419289
7.0, 7.071929729861784
5.0, 3.6305310049407913
2.0, 0.7169582915465766
1.0, 1.8248577845597032
10.0, 10.988517171693347
8.0, 7.314926687273164
8.0, 9.142402792553657
7.0, 6.5537639417844735
4.0, 3.7207736292925992
8.0, 7.33786255911369
2.0, 2.3347308351161313
5.0, 4.903961563578861
9.0, 10.281232816831773
2.0, 1.0439728594201179
4.0, 5.375028554786603
6.0, 5.867712192812523
4.0, 4.322258254911666
2.0, 3.95543950576995
2.0, 2.3538437892872164
4.0, 5.191318361250113
4.0, 3.4224501914038425
2.0, 1.4581061034424534
7.0, 8.07732581196013
9.0, 8.54049943716139
7.0, 6.732200093500957
4.0, 3.6521665190093877
8.0, 9.829370176550308
9.0, 9.574006955041561
7.0, 6.179459663698583
2.0, 1.4568013659591474
3.0, 2.6139665346182377
3.0, 3.8583127714890617
5.0, 4.760154412964467
4.0, 2.936195837606885
1.0, 0.9883960426256116
1.0, 0.8327762016597813
10.0, 9.22303675241911
4.0, 4.093333436222318
2.0, 1.7396200793738548
5.0, 4.144637913212733
1.0, 0.2449526151717628
1.0, 1.9935209952689643
5.0, 5.0605263979422945
1.0, 1.6060817595089771
7.0, 5.956528367337247
3.0, 2.8458151894923525
10.0, 9.38467789906188
4.0, 4.908084541505611
2.0, 3.0882181292540896
3.0, 2.782969233816966
1.0, -0.4267436979368564
8.0, 8.479496369548789
10.0, 11.244093318446616
