m,p
7.5, 8.565165333047386
1.5, 0.7687362685189681
3.0, 2.8566294538301618
1.5, 2.8106423569466608
4.5, 3.1405420682741045
6.0, 4.68798887672398
6.0, 7.794070034954276
4.5, 3.6398328442124663
3.0, 3.4684224710286076
3.0, 2.9907234853605242
6.0, 5.428959736954716
7.5, 7.06820797327988
3.0, 2.7801027043405173
6.0, 5.220972451148117
4.5, 4.350756824759657
6.0, 5.568085011598573
1.5, 0.5033813904288331
3.0, 1.5970151539817756
4.5, 5.488682256039253
4.5, 3.973824456010582
4.5, 4.296421394371549
1.5, 0.8456494689906012
7.5, 6.951578276161237
6.0, 8.123763060047812
4.5, 3.984322172192936
4.5, 3.284075421325997
3.0, 3.36517464918899
3.0, 4.355666303603339
1.5, 0.7913624427603053
4.5, 2.225226553523883
1.5, 1.0571799378200473
4.5, 4.416231876356843
7.5, 7.607202020113865
6.0, 8.342246296065285
1.5, 3.5159621690458387
1.5, 3.155736736600314
1.5, 1.1996454318662717
1.5, 1.0201282696487586
4.5, 5.045066158794009
1.5, 2.0504131774159795
6.0, 5.057398486447386
1.5, 2.000035193747145
7.5, 8.028922448529
7.5, 7.575138171543324
3.0, 3.2440781825252727
1.5, 2.609772714517142
1.5, 2.54761697824933
4.5, 3.391758878183345
1.5, 0.9455030402931984
6.0, 5.1494021089833755
7.5, 7.708145378000436
1.5, 2.176068131185476
4.5, 4.780607176247559
3.0, 0.35623329069937526
3.0, 1.9080174912988817
1.5, 1.3884261573254932
1.5, 0.6289957112494609
3.0, 2.9734257795428354
4.5, 3.638304188360989
3.0, 3.0337388664711384
3.0, 2.566994696850814
7.5, 5.661057750669918
7.5, 6.927765890717861
7.5, 8.333843982441733
6.0, 6.640716594199951
1.5, 1.6295864536352904
3.0, 3.5872427861916196
7.5, 8.932736544635047
6.0, 6.197141189798661
1.5, 3.7777803019933724
7.5, 6.759898987464974
7.5, 6.883437657202233
4.5, 4.609424227729915
6.0, 5.389281439861585
4.5, 4.759071298574591
4.5, 4.418127704861845
6.0, 7.338287828023789
1.5, -0.0034942913369031547
4.5, 4.165336367242202
4.5, 6.162016296754589
6.0, 5.802646779188562
3.0, 2.5696635586116603
3.0, 3.4698856472256403
6.0, 6.949602524196864
7.5, 7.951498730154574
7.5, 6.67364190528233
4.5, 4.233878690161214
3.0, 5.247438749029568
6.0, 5.857762202267886
3.0, 3.1746940768807104
7.5, 7.511138741368606
1.5, 2.681749836091193
1.5, 2.7367854977952732
6.0, 6.05741970104013
7.5, 8.531907585668101
4.5, 3.232093180184603
3.0, 3.7595529895898165
1.5, 3.1410808601389713
7.5, 9.238218373327593
3.0, 1.8550480141990813
7.5, 8.25646865870393
3.0, 3.144032160299364
7.5, 8.157437635091487
7.5, 6.769862031172999
1.5, 0.7736302660960211
4.5, 5.696774203959266
3.0, 3.1318866798232627
1.5, 1.7811876344982815
6.0, 6.758962327162024
6.0, 7.7644990603421125
1.5, -0.17718174095913208
3.0, 2.703115729230736
1.5, 1.763169206456288
7.5, 8.124980118987306
7.5, 7.280770933126373
1.5, 1.3159345422452808
6.0, 5.854937788361082
7.5, 8.123892230238367
1.5, 2.5703896588998365
7.5, 4.9235695617455875
4.5, 5.210968348193097
3.0, 4.096135657761334
6.0, 5.015892609711837
7.5, 8.10409360159177
6.0, 6.138635978751906
4.5, 3.110125080782371
7.5, 6.541861775162336
4.5, 6.2960833584440055
7.5, 9.15915049613659
7.5, 8.995064657536446
6.0, 4.9638654039723935
1.5, 1.5536010592637095
1.5, 0.30806633167506536
6.0, 4.867827264261515
3.0, 1.4371270036845256
3.0, 3.8409568785988553
1.5, 1.5722145502559373
7.5, 6.430303378440438
4.5, 4.348337330169576
7.5, 7.570027032913012
1.5, 2.051132406018917
3.0, 0.3625625592106205
6.0, 8.025746640796392
6.0, 5.0312735735452705
3.0, 1.6060055268642297
3.0, 3.4965306063988915
6.0, 7.358778624406927
1.5, 2.658269532211618
4.5, 5.071967091178609
3.0, 1.9600127796107125
6.0, 4.400318325585194
4.5, 4.690938960693365
6.0, 6.652687709104071
7.5, 9.643622268189851
6.0, 4.313180265138506
7.5, 6.474976033603577
7.5, 9.086808324749082
6.0, 4.359809518138438
4.5, 4.9420716798749655
7.5, 8.101667975927752
3.0, 1.7702478430998378
6.0, 7.317858013552697
7.5, 6.87466033488447
4.5, 4.485981476045022
6.0, 6.936735859268585
3.0, 2.40434907583598
6.0, 6.822112490553065
1.5, 2.1406977358297024
1.5, 0.8705825674331856
4.5, 4.9356272379076795
1.5, 1.710965600600114
1.5, 1.1782545733951617
7.5, 7.59594915132466
6.0, 6.429271780723518
1.5, 2.332940604717608
3.0, 2.831399510740219
6.0, 6.645521500244073
4.5, 3.575994316062604
4.5, 4.2681882615116695
3.0, 3.9400412363442046
6.0, 6.10291661634401
1.5, 2.4535268703618853
3.0, 2.2450001591638484
7.5, 6.969618798318241
4.5, 6.284989119921122
6.0, 6.432019750535569
7.5, 7.628516639041429
3.0, 3.935696705023224
4.5, 4.395080327078234
1.5, 2.2382205500140975
1.5, 1.714213873216582
4.5, 3.680235046727998
1.5, 3.449079163203085
6.0, 5.512477095907822
3.0, 4.222440366564197
4.5, 4.714583683354471
7.5, 7.639019158918126
3.0, 2.5140956561205887
1.5, 1.1898423929109656
3.0, 3.7334965688725674
7.5, 8.501131216466318
6.0, 4.808667176534216
3.0, 3.504835865673571
7.5, 5.7400518868198125
3.0, 3.262396851663717
4.5, 4.234594460914436
3.0, 2.3877589444283185
4.5, 3.045968077055482
6.0, 7.433195189223414
4.5, 4.674209628473156
4.5, 4.593157205150345
6.0, 5.723957009156093
1.5, 1.3604513980473225
4.5, 1.8435907866862484
4.5, 3.6439903037314307
6.0, 5.670900718732476
6.0, 5.168134823926985
3.0, 3.118421512480933
6.0, 6.123293913884768
1.5, 1.1407205490318586
6.0, 7.038892045263125
1.5, 1.228251315611612
7.5, 6.739345987943921
6.0, 5.244966366563604
7.5, 7.975090853139529
