m,p
6.0, 4.390220198207764
6.0, 7.720077250645773
4.0, 2.0290734187490433
4.0, 5.283253524736768
2.0, 2.996705982265052
4.0, 3.439541362331902
2.0, 1.8244035821753646
2.0, 2.3005017144046684
4.0, 5.048772247833552
2.0, 4.225923364658234
6.0, 5.442681092342868
4.0, 3.8757340696648344
6.0, 5.60221168283513
2.0, 1.233843042869402
4.0, 3.5740818409841295
6.0, 6.229422289220641
6.0, 5.8626526512844634
4.0, 6.165456316958213
4.0, 3.780480553905618
4.0, 3.2037291092045965
6.0, 6.471176170941907
2.0, 2.578186459450044
4.0, 4.532291208678425
6.0, 5.559465168110513
2.0, 0.3587635554282176
4.0, 3.784338246268473
2.0, 2.749783673428101
6.0, 6.2228308880871115
6.0, 5.539485269890685
4.0, 4.759211563678929
6.0, 5.415260466658982
6.0, 6.155343896937199
6.0, 7.808704185428855
2.0, 2.4955773003505017
4.0, 4.713816902595489
2.0, 1.5534515400096836
2.0, 3.1241907985607336
6.0, 5.8912226708462265
2.0, 1.4248989964461967
2.0, 3.0044322353097934
2.0, 2.205260618567614
6.0, 6.787387677028079
6.0, 4.422730810588111
2.0, 0.9780960776375454
2.0, 2.087126522151326
6.0, 6.053532574640081
4.0, 3.5206102788980718
2.0, 0.2714853370326902
2.0, 2.6190340684225557
6.0, 5.494165692577019
6.0, 5.800208250557123
6.0, 5.517642401763519
6.0, 5.462439997230699
4.0, 3.534254772624876
2.0, 3.3577406513670596
6.0, 7.828153229162897
4.0, 2.771764707875001
4.0, 4.311179951848582
2.0, 1.5301292860241862
4.0, 5.68413595497605
6.0, 4.234960933084529
2.0, 1.8396385613435768
6.0, 8.448796114508928
4.0, 3.8881324162892072
4.0, 2.9455795874504354
2.0, 1.0067568778560427
2.0, 1.5482000327832128
4.0, 4.125580849900131
6.0, 5.1576636059040855
2.0, 1.7197001652231059
4.0, 2.9512354650329375
2.0, 3.000984677453033
4.0, 4.843685305143528
2.0, 1.2979911997274785
4.0, 5.053722697441451
6.0, 8.740522591758914
6.0, 6.346139682130731
4.0, 3.8149522612033016
2.0, 2.483335995551686
6.0, 6.194218073754719
2.0, 0.54581352280086
6.0, 5.534700236869053
2.0, 1.366365721145453
4.0, 5.555452175666106
4.0, 5.164242887868974
6.0, 6.394289260328519
6.0, 7.089746731081306
2.0, 2.4953546514390617
2.0, 0.5221547377375293
6.0, 4.431843337372816
2.0, 2.4663062185622953
4.0, 4.438898083224722
2.0, 3.732964223999284
2.0, 1.1617710631504572
6.0, 6.129394229816637
4.0, 4.254625150315446
4.0, 4.373532986520115
4.0, 4.999620805754045
6.0, 6.616729912428374
4.0, 4.482353211160274
2.0, 0.15056121995020866
6.0, 6.054412243657849
4.0, 5.013843869244744
2.0, 2.2801044338079137
6.0, 4.534638067882608
6.0, 5.151781622541019
2.0, 2.570050421501627
4.0, 3.246834608504601
2.0, 2.5756184972321168
2.0, 1.0148201939663548
2.0, 2.4091584255934104
6.0, 7.265012602238769
2.0, 3.3077048345533697
4.0, 5.26378017191903
2.0, 0.821772852810412
4.0, 3.7459862895479024
6.0, 5.901701623932452
4.0, 3.2078366320740717
6.0, 6.939839219803607
4.0, 4.300881558227725
4.0, 3.650944235231207
4.0, 4.923590311756021
4.0, 3.3235028477958948
6.0, 7.335643991298934
4.0, 5.866696309746485
4.0, 3.944747397282466
4.0, 5.846871163167719
6.0, 5.228057507937153
6.0, 4.699533443743319
4.0, 2.2999673179830653
2.0, 2.222150037930392
4.0, 2.975647745937321
4.0, 4.5040655858660115
4.0, 4.155718670727604
6.0, 6.536542503273667
6.0, 4.344128950596573
4.0, 2.1901029791598354
4.0, 3.689064690001125
6.0, 7.154604937713119
2.0, 2.0842000739195847
2.0, 3.344177612126913
6.0, 7.734009311341566
2.0, 0.9354171150346919
4.0, 4.453512897208527
6.0, 5.938496295595454
4.0, 5.541192798365833
6.0, 5.379434082782385
2.0, 1.352179421092192
2.0, 3.0923091210977534
4.0, 5.073458466486365
4.0, 4.087630436791881
4.0, 3.776081676567786
6.0, 5.906309871417292
6.0, 6.3004803899592945
4.0, 4.561516624659842
2.0, 0.9589047543920741
6.0, 5.544726835241004
2.0, 2.9262138091674714
