m,p
7.5, 8.60975559345951
4.5, 5.9625980561557475
4.5, 4.965668935165294
10.5, 11.545180162472688
12.0, 10.449533587192269
7.5, 6.436390890374424
1.5, 1.9750955182309582
4.5, 3.746797242976884
9.0, 9.10529652962623
1.5, 0.5818455274872711
1.5, 2.0583404829482634
6.0, 5.496012233857463
1.5, 1.617092813164453
12.0, 14.017910827356058
1.5, 3.256522710855286
12.0, 9.101972154789662
1.5, 1.7907683192600845
10.5, 8.317819893167838
15.0, 14.798024769266439
3.0, 1.3266068281714938
9.0, 7.383993864304531
10.5, 8.815592818833522
9.0, 10.430681994606907
4.5, 4.849315911221864
9.0, 10.735579648202123
3.0, 3.039506678336211
9.0, 9.188512461192394
10.5, 9.393871219870041
4.5, 4.324813336279439
1.5, 2.163202659105867
4.5, 5.324824955839588
1.5, 1.6449703971445802
13.5, 13.533785353890462
12.0, 11.998361115107755
9.0, 10.607151303259391
10.5, 9.929497615047724
13.5, 14.206556733560092
9.0, 8.693790575185018
15.0, 16.129909426081632
1.5, 2.054494500975572
7.5, 8.431452873691754
7.5, 5.979339760665046
13.5, 14.417992886233408
12.0, 10.421045551358233
7.5, 7.744884819335854
10.5, 9.251197443227692
13.5, 12.825817783225371
7.5, 8.101781896633934
1.5, 1.613708693313982
6.0, 5.61339547364594
6.0, 6.3308833310403125
1.5, 1.702297115161738
6.0, 5.432397385269205
13.5, 13.457557350350001
7.5, 7.709224570058643
15.0, 14.31901417197963
9.0, 7.698027978007528
10.5, 10.557646494687003
4.5, 6.276447025379577
13.5, 12.581207016008136
9.0, 8.867640451212768
15.0, 14.104834282582436
13.5, 11.797225624838314
7.5, 10.565416826094246
9.0, 10.483141710963867
7.5, 6.277836977315893
3.0, 4.454472492892922
10.5, 9.387462741214156
12.0, 13.217937518446877
3.0, 3.9775743458280193
1.5, 3.7273763480411923
1.5, 1.4193875153416333
7.5, 8.03734854397974
4.5, 4.124509265282758
6.0, 7.551865760038344
7.5, 6.492388327130504
4.5, 3.1521822374914414
1.5, 1.1395421379171542
3.0, 1.0259501414863936
3.0, 3.7273234658842016
7.5, 5.344773750867365
10.5, 9.658852930913474
4.5, 3.8496093976312986
6.0, 6.7462258206506505
13.5, 11.570998430270645
12.0, 12.744755990411354
1.5, 1.7226942986749438
7.5, 9.563790032027487
3.0, 3.126263740448175
10.5, 9.625053347465096
9.0, 8.182336900593308
10.5, 9.36248726388913
