m,p
7.0, 10.539827749286324
7.0, 6.252200405297301
1.0, 1.8574335620671503
13.0, 15.436098466932291
13.0, 12.20039587946432
1.0, -1.2993781043432988
1.0, 3.3328703875907664
1.0, -1.6658634370626109
10.0, 9.519236000003707
13.0, 10.490455952920064
10.0, 9.591754658751452
13.0, 12.718072814741234
4.0, 4.435996944890597
1.0, 2.6726277342293834
13.0, 11.845332515299795
4.0, 1.9638359246658044
7.0, 6.96210270948582
13.0, 11.289202454693488
13.0, 11.799560856274969
7.0, 7.8223072325947145
4.0, 3.7588770049470983
13.0, 13.028204249666288
7.0, 6.816565241050736
4.0, 2.4917310727885873
1.0, -2.0632653872298286
4.0, 5.691730192319772
7.0, 8.475636466918305
10.0, 10.885384447971205
7.0, 8.948664388775091
1.0, 2.3875046908848514
1.0, 5.242011187975486
1.0, -0.4731951255340101
7.0, 4.9145381055770105
10.0, 10.509072560161428
10.0, 11.082122452444898
10.0, 8.68531380983805
1.0, 0.30940444913923837
7.0, 4.864870082700859
7.0, 11.376331982818463
4.0, 2.2878795719981633
13.0, 14.965497889815932
7.0, 7.043234806973014
1.0, -1.6925198016373408
1.0, 5.133660923847367
1.0, 2.780043380458083
4.0, 1.8473404649546752
13.0, 12.750436398879833
7.0, 8.860571417295972
4.0, 5.843054702460774
4.0, 4.425078220153316
10.0, 8.156627902545479
7.0, 6.208607084511162
7.0, 11.660127108115272
7.0, 7.3320111196777145
4.0, 8.60913744300266
1.0, 0.8803382350693769
13.0, 12.753952751449804
7.0, 7.75658498497798
13.0, 7.877036171415628
10.0, 7.01773296023398
13.0, 11.637426384902204
13.0, 11.574669940228057
4.0, 4.434129908372117
7.0, 4.892843696357671
10.0, 7.069599354021704
7.0, 10.542185255513349
1.0, -0.6710585711676433
1.0, 3.3687135080613326
7.0, 3.772931987051895
10.0, 10.570343445635473
1.0, 1.8813782813321582
10.0, 8.793932392763397
4.0, 2.135830138504783
1.0, 0.6150981575248782
7.0, 6.183044524502937
7.0, 9.878481825806173
4.0, 5.621692380587117
10.0, 7.841187284174013
10.0, 13.1789145586463
10.0, 13.161392865527858
4.0, 5.728550347053152
13.0, 15.695867689436252
1.0, 0.639523110771103
7.0, 5.441927561878661
7.0, 4.591167083178359
10.0, 7.591271883202596
10.0, 9.315576958990869
10.0, 8.878302520243489
4.0, 1.693073691666867
10.0, 10.213695740875535
13.0, 14.53365297086859
10.0, 12.362836530522554
4.0, 2.4027676308251165
4.0, 6.701073505652996
4.0, 4.445816415558448
7.0, 11.310256144043995
1.0, 2.417721126720262
13.0, 16.910474354239224
10.0, 7.928639610719464
13.0, 14.70066461062261
1.0, 1.115934892112724
4.0, 3.836372733470558
13.0, 13.709761402550173
13.0, 11.905326757836857
1.0, 1.927445325802597
1.0, 3.467549171073593
1.0, -2.3640653738722435
4.0, 4.604567529057803
13.0, 11.88473923889747
4.0, 1.866324124082476
13.0, 12.304726537383546
13.0, 13.79221545972863
1.0, 0.03483113017393091
13.0, 12.024900042214183
4.0, 4.670882737239443
7.0, 7.657207789400378
4.0, 4.549078729138987
7.0, 8.44670162181824
7.0, 4.602386073390898
13.0, 9.795163674466055
10.0, 8.880040331420187
10.0, 12.855144854462285
13.0, 11.81758369296619
1.0, 2.5453522789127674
13.0, 11.936901523718456
7.0, 9.524814399089792
13.0, 9.89168854164418
13.0, 15.59042929973307
13.0, 15.302690217824813
7.0, 7.040021183461167
10.0, 13.878727449421346
4.0, 3.1098723522400764
4.0, 5.3398555726315
10.0, 8.584508394971971
10.0, 7.181656909135164
7.0, 9.552445084934313
10.0, 9.365888034243502
1.0, -1.913715833987645
13.0, 12.844362082917309
1.0, 0.9816601423792404
13.0, 14.33765523108208
1.0, 1.5910671654730106
10.0, 9.242044802366628
13.0, 12.561505023595966
4.0, 3.637658573960876
10.0, 6.8259698727687095
1.0, -1.623098506198235
1.0, -2.92771534373064
10.0, 13.7758078281915
13.0, 14.275023706621313
13.0, 13.876217462426055
4.0, 5.455658444243221
10.0, 9.884994252318165
7.0, 12.720266794025399
1.0, 2.569250866170781
1.0, 1.4006354298096588
4.0, 5.488380074799724
7.0, 6.910416884584476
7.0, 10.696005738846713
1.0, 3.855238300507325
10.0, 12.331499188606703
7.0, 2.0284669966302875
1.0, 2.107451389865763
7.0, 11.488661860191778
1.0, 1.4298607112380393
4.0, 4.902459339642411
1.0, -1.3977680447401397
13.0, 15.445942245085563
7.0, 4.95396143138556
7.0, 4.553586910522789
4.0, 2.303948158593118
4.0, 3.7596338297646446
1.0, 0.9391371681707021
13.0, 14.250069952793767
4.0, 5.605978406312607
13.0, 12.38216926545699
10.0, 12.32345177446279
7.0, 6.552664931918283
13.0, 13.424277253715701
1.0, 1.761996075725585
10.0, 11.338916256218806
13.0, 13.484755460701168
7.0, 5.927247646433781
4.0, 2.0441103182426543
10.0, 9.12880320288433
10.0, 10.460024773292535
10.0, 7.67510903592492
10.0, 9.266006894119188
10.0, 10.174167307962273
1.0, 1.6920050249800433
7.0, 9.318227763461302
7.0, 6.75333910937553
4.0, 5.666574633094065
1.0, 3.1832959651376806
1.0, -1.1207167850662674
13.0, 12.003006907847267
13.0, 15.160427444145189
13.0, 8.462474258700588
7.0, 5.791908566171266
7.0, 9.477131341213022
1.0, 1.5947037957111134
13.0, 14.04322164505034
4.0, 3.2013950322088
13.0, 12.620392055511397
10.0, 12.029218828696283
1.0, 3.9879896007810283
1.0, -1.4463648998120662
4.0, 5.716814286834387
13.0, 10.311992844046413
7.0, 9.729786331459586
4.0, 4.262535398946699
1.0, 3.4846529747821333
10.0, 12.348100367058516
13.0, 12.46839430115732
1.0, 1.2617677740991908
13.0, 13.338872105358307
7.0, 9.096690803173725
1.0, -0.6699788161559155
10.0, 6.4300354990727895
1.0, 1.8632253578493685
1.0, -0.15719753207927534
10.0, 13.086918660500542
13.0, 14.139687018115552
10.0, 11.092747257259617
10.0, 8.163281905178337
1.0, 3.710278519223545
13.0, 13.64319956627269
10.0, 8.069020947048497
10.0, 13.65015914027477
10.0, 6.691931108282433
10.0, 12.089814170340992
4.0, 4.350382688638368
7.0, 8.067366399139052
7.0, 8.51699795984434
13.0, 12.53974090247686
1.0, 2.015460220409576
1.0, 0.5012152085891255
4.0, 6.980762107294834
7.0, 5.307250534991093
1.0, -0.6193455854779102
7.0, 9.537549889070181
7.0, 8.253759073323712
1.0, 1.69255290024943
1.0, 1.9333907283585092
4.0, 1.7750824489138703
7.0, 7.25831757493768
4.0, 0.46602543074065395
13.0, 9.70519942595036
7.0, 7.121647936134337
4.0, 4.666838917499183
13.0, 14.146152907475962
7.0, 8.838880605932191
1.0, 0.5582549636986325
4.0, 3.245337388236602
10.0, 12.36504143702439
1.0, 5.377059346121986
7.0, 9.607416305271553
13.0, 13.260647746928846
1.0, 0.15514805968788858
4.0, 5.080498963248416
4.0, 6.063171775932059
10.0, 9.967535206609599
10.0, 7.594644613767114
10.0, 8.395476768421178
13.0, 12.624830768653588
1.0, 0.8537751189491215
1.0, -1.7022049940401334
4.0, 7.023188049839122
1.0, -0.9203083251776278
13.0, 12.14163815478028
