m,p
1.0, 0.8460210264022553
4.75, 4.2718198227384026
4.75, 3.624017098348466
2.25, 2.7002221292525177
6.0, 6.420115343180011
2.25, 2.735236618320826
6.0, 6.472550944740587
4.75, 6.327171900404572
2.25, 3.553597721881843
1.0, 2.1050588529796967
1.0, -0.5819628346907919
3.5, 3.166264831637317
3.5, 4.853025725493621
4.75, 4.055864920743721
6.0, 6.929839484298278
2.25, 1.1867909124347544
1.0, 1.4514238052460398
6.0, 6.187075818305998
4.75, 6.142671983195184
1.0, 0.2279316994368139
4.75, 4.683401979325589
2.25, 1.392955058419242
6.0, 6.51509896513353
6.0, 7.09279340727702
6.0, 6.001098763295919
4.75, 5.0012644199760885
6.0, 6.036309042881001
1.0, 0.05152195142443183
4.75, 5.310407231703745
4.75, 5.664686233687819
4.75, 3.371754259746683
1.0, -0.08851385624211572
3.5, 3.0457065553650304
1.0, 1.3473858624567916
1.0, 1.7441077867380022
1.0, 0.6047842152209744
1.0, 1.0155380052548542
1.0, 0.15982323886864447
6.0, 6.402123875684572
3.5, 3.3111776338189074
4.75, 4.6526808561454684
2.25, 1.7212746980901885
3.5, 4.009369218214064
2.25, 2.5703259639935876
2.25, 2.766987251461405
2.25, 2.3762239847764466
2.25, 1.646952102676712
3.5, 3.5428971550166244
2.25, 2.1834146539376156
3.5, 4.531850856076774
2.25, 1.50080551681513
4.75, 4.493658627634915
3.5, 2.4960314871121554
3.5, 2.348098464867978
3.5, 4.283031340159404
2.25, 2.1817802246352636
2.25, 2.536167562338711
1.0, 1.7836250040776895
6.0, 6.436502749162168
1.0, 0.7009798332396318
1.0, 0.6265026595791612
3.5, 3.106937499902127
3.5, 3.3515568155305373
3.5, 3.31272212530301
4.75, 4.637013600548336
2.25, 2.4138356652105317
1.0, 1.7601922047888272
4.75, 3.0511530592532115
1.0, 1.171577221916803
3.5, 2.354662427238226
2.25, 1.4831893329204646
1.0, 2.3285037537818907
1.0, 1.4156004239621425
6.0, 6.631892500798606
1.0, 0.8686050605208644
3.5, 2.9359933142292935
6.0, 4.755049679647399
2.25, 2.068042355917484
1.0, 1.4256702750618977
4.75, 4.216345576462628
6.0, 6.685076359479578
1.0, 0.5511270766378403
4.75, 4.776212825100442
2.25, 2.146883509339667
2.25, 1.3638913398846146
3.5, 2.345250355566355
2.25, 2.7788137879010613
4.75, 6.1318531186916205
4.75, 5.2446672023263625
4.75, 4.434367467823815
1.0, 0.25221400729684906
2.25, 2.4989213093736993
3.5, 3.56848366677079
6.0, 6.615485744953208
1.0, 1.150776965988193
1.0, 0.5709087350633131
6.0, 5.41033145918783
6.0, 5.805823999363803
1.0, 2.1196545834904725
1.0, 1.7374401583446362
6.0, 5.6220356281553885
1.0, 1.4149322279086536
1.0, 0.15284635968120264
1.0, 0.863343626959225
2.25, 3.6987345140404857
1.0, 0.30752152046759584
2.25, 1.108758778934487
6.0, 6.377302040625937
1.0, 1.1119176773362092
6.0, 5.901072341163981
2.25, 1.9531727740325984
3.5, 4.061634231454645
6.0, 5.192186425394727
1.0, 1.0200812668800294
2.25, 3.3700802619583405
2.25, 2.972334497454023
3.5, 3.5112399375534795
3.5, 2.422061804783337
4.75, 4.703229345287268
6.0, 7.365185948748869
4.75, 5.759782188577473
4.75, 5.156187957137341
2.25, 1.9968626015195623
4.75, 5.252185355384043
3.5, 3.1597489627350503
2.25, 0.6529243278093815
4.75, 4.609361734025839
1.0, 1.1230690006982977
1.0, 1.706813361745914
4.75, 4.951874751709236
3.5, 3.8397940035623477
2.25, 2.0223209178845405
1.0, 2.5720649648555725
2.25, 3.090588648262142
1.0, 1.7006412967735862
6.0, 5.7234489560709765
4.75, 4.772795113572561
3.5, 3.629410215044733
3.5, 4.233922968450767
3.5, 2.953916823704885
4.75, 4.91183275211551
4.75, 5.507076522073449
3.5, 3.5855183760341767
2.25, 2.2845175519822227
4.75, 4.407945363654561
4.75, 3.4814113395969954
4.75, 4.76685181230346
6.0, 6.016695289822228
3.5, 3.536963529336269
2.25, 1.4175061560687559
3.5, 3.587712529951974
6.0, 5.810719832803181
1.0, 0.31356873018273923
6.0, 5.813024094375175
1.0, 1.3893775961741217
1.0, 0.6920806617301358
4.75, 3.981206802405544
2.25, 2.14152398308529
1.0, 0.8764450014841711
1.0, -0.41678294744381006
6.0, 4.87570906299335
2.25, 1.0673614085941692
2.25, 1.7360230993215364
3.5, 2.914643334126535
2.25, 2.863830637245642
3.5, 3.4486839462123506
3.5, 3.3617064641779093
2.25, 2.668760360483339
1.0, 0.7987996189041658
3.5, 3.3818784304381055
1.0, 0.9392164613143287
2.25, 3.128466257227892
3.5, 3.470251542386938
4.75, 5.578781785348522
2.25, 3.55038893996647
2.25, 2.0560794407027925
6.0, 6.681485005097743
4.75, 4.343740761306204
1.0, -0.7207519966774312
6.0, 6.764610061252408
1.0, -0.030941524730389247
1.0, 0.7127980293087421
4.75, 5.128758970400722
1.0, 0.2690092512683403
6.0, 6.588262957666882
2.25, 2.4879568306018567
6.0, 6.775711802363549
4.75, 4.357714276972307
4.75, 2.995318497809236
2.25, 2.4293923771702035
2.25, 2.5466533488631287
2.25, 2.4060812643995613
3.5, 3.84168422239248
2.25, 1.3939525946066649
6.0, 6.503531605010791
4.75, 5.880231023008361
2.25, 2.120332477570732
1.0, 1.5689524014849954
4.75, 4.28307718209446
2.25, 2.010554960336454
1.0, 1.680412802596539
2.25, 2.7727024301948475
3.5, 3.655409304456614
2.25, 1.0269590597817848
2.25, 2.268491981301553
6.0, 6.525559257595412
2.25, 2.381211293333907
3.5, 3.5194704388305853
6.0, 5.121092867133683
1.0, 0.7087045989547606
4.75, 3.3351811968225213
6.0, 5.320017548997049
3.5, 2.806129515902849
3.5, 3.6348721013727987
1.0, 0.26879570369446326
1.0, 0.7928871550693771
2.25, 2.3538917850250725
1.0, 1.6796252534305423
1.0, 1.416144754031964
2.25, 3.0254427867234877
3.5, 3.5015208351139604
1.0, 3.1275949475940603
1.0, 1.2233503891145536
3.5, 4.364392579481727
4.75, 5.254235780072782
6.0, 5.688514549320992
3.5, 3.5146349440491575
3.5, 3.056211750145496
3.5, 3.6110726370455812
3.5, 1.7169139885291358
1.0, 0.7782113673653508
1.0, 2.285019223334786
1.0, 1.0640288033404715
1.0, 0.7851495796495764
3.5, 3.040402328510916
2.25, 2.9911603218411775
2.25, 2.0595559692906233
6.0, 6.469586448996937
2.25, 2.6060812105586435
1.0, 0.8940774682785724
3.5, 2.841203119819723
3.5, 3.3975640659408315
1.0, 1.2259045938782247
4.75, 5.5352478252449595
4.75, 4.873692935978924
6.0, 5.673972753406468
6.0, 6.1667796193105575
2.25, 2.8427567704928505
2.25, 1.13207957323081
4.75, 3.3940583380114875
2.25, 1.8459330855024918
6.0, 5.640956304038431
4.75, 4.433208033581223
2.25, 1.5442527060541207
6.0, 7.218614262252501
2.25, 2.5859361218915238
6.0, 5.050152918375052
2.25, 2.423771386487088
4.75, 5.755919002002123
6.0, 6.170215722277184
6.0, 6.241368112515946
6.0, 5.28111084272427
2.25, 2.4641359145618917
4.75, 5.9906172618838225
3.5, 4.09387974528334
4.75, 5.0280905105235165
2.25, 2.664091632265367
3.5, 3.4366779066322923
3.5, 3.9839906393893436
4.75, 4.0959975342430175
6.0, 5.903535036119179
4.75, 5.061285742529624
6.0, 7.044523948621222
4.75, 4.38041939649305
1.0, -0.4777446870344151
3.5, 3.379133520383602
6.0, 6.586703261239876
4.75, 5.487728751577897
2.25, 1.1677830460090362
2.25, 2.6684586743275522
6.0, 5.2514456665272755
1.0, 1.063135948298876
3.5, 5.079499965440913
6.0, 7.110574121050991
4.75, 4.652090660198548
3.5, 4.304240382296435
6.0, 5.436004475717833
6.0, 6.346527258661773
3.5, 3.3018612761625565
4.75, 4.477342260882312
4.75, 5.930969541923569
3.5, 3.4225468316728476
2.25, 2.1122264342623396
1.0, 0.6769408181126142
4.75, 5.228412411527452
1.0, 1.6694843021448067
2.25, 2.021400069364107
3.5, 3.7725794358393405
2.25, 1.8010649250054511
3.5, 3.370635386912812
6.0, 5.569788367014968
4.75, 6.004191577320982
3.5, 4.0427594034867305
3.5, 4.8553233363316926
2.25, 1.920644296252088
1.0, 0.2222675696250931
3.5, 4.275532118950941
6.0, 5.769284070846387
4.75, 4.009292472752863
6.0, 6.1802638757918915
3.5, 3.3340044848484296
4.75, 4.733053329558458
2.25, 1.7022211335767563
1.0, -0.09828976961779645
1.0, 1.1044371801434085
1.0, 0.7682732992205614
1.0, 0.38583315988799827
3.5, 3.527223643976591
4.75, 4.943738161613335
6.0, 4.795862837691918
3.5, 4.24250587926855
2.25, 1.5027565140432166
1.0, 2.48919454644646
3.5, 4.012876826160239
1.0, 1.6019886787426065
6.0, 6.733090476340367
6.0, 5.901279287486073
6.0, 5.408195376151083
1.0, 1.149432442581953
1.0, 2.1536054694977222
2.25, 2.5138059541472955
4.75, 5.14866831026301
2.25, 1.5118286237689738
4.75, 4.967940653223096
6.0, 5.0931833712317305
6.0, 6.328633896615726
6.0, 5.94868478335807
6.0, 7.538754621734077
3.5, 3.75808467018241
4.75, 5.1028760767664405
4.75, 6.125161046860071
6.0, 6.650131369179919
6.0, 5.1655487239256574
6.0, 5.692998044914155
2.25, 1.4242592663791749
6.0, 4.641584705578689
4.75, 5.057248281463644
2.25, 3.095158743508871
3.5, 4.285572053881232
6.0, 4.702502076900746
3.5, 4.424199839658243
6.0, 6.297876462436707
6.0, 6.301069050356685
6.0, 6.275485988526807
3.5, 2.649677538051251
1.0, 1.4736356274093751
1.0, 1.2998767455722866
2.25, 2.1389259312522144
4.75, 4.0879558957798725
4.75, 5.015561575317909
4.75, 4.154452934854601
2.25, 2.698331603161515
1.0, -0.11627231126965132
2.25, 2.171419446105989
1.0, -0.12252980121400614
6.0, 4.638661005423666
4.75, 4.886053701701756
6.0, 5.114141920502938
3.5, 3.0339006554452554
4.75, 2.959511943484295
6.0, 5.792147976882552
6.0, 7.171007099717394
6.0, 6.187604084812972
6.0, 5.723791288917755
3.5, 2.75354853065647
1.0, 1.623280437704301
6.0, 7.1601440184291665
3.5, 2.5655078179565685
3.5, 3.6753394471962473
2.25, 1.9695757376645358
3.5, 4.4648817185905445
3.5, 4.236997994864673
2.25, 2.766040700019655
1.0, 1.6129635905593682
4.75, 5.295274754877106
2.25, 2.429214123464851
1.0, 0.39845743087484464
6.0, 6.712159391608366
1.0, 0.5364581686488862
2.25, 1.4954901525041886
1.0, 0.47198694126078167
2.25, 2.6977092474250304
6.0, 4.455966467018031
2.25, 1.5588645037661941
6.0, 5.50266400684272
2.25, 2.2954298550798975
6.0, 5.425169049697861
1.0, 0.4087561226647479
4.75, 3.840012125591123
6.0, 5.466520695087736
6.0, 7.08512548202934
1.0, 1.1801371501826583
3.5, 3.1661562856701635
1.0, 0.32450145362460203
4.75, 5.075007920253793
2.25, 2.3228388045288115
1.0, 1.5403000612048392
3.5, 3.887562172334647
1.0, 2.680587841287733
4.75, 4.842973656699659
6.0, 6.0933905910316195
4.75, 6.453998379867713
6.0, 6.101994397603391
4.75, 5.164953843494786
3.5, 3.813570835039993
1.0, 1.9620531645355208
2.25, 1.6801273770541048
4.75, 3.5051888159212696
2.25, 3.5185791186234168
3.5, 4.172593240478278
4.75, 5.540389948023538
6.0, 5.524814192933933
2.25, 0.7111054476994361
1.0, 1.646254874529253
1.0, 2.908554140529313
3.5, 2.595641509817906
4.75, 4.969925612727094
2.25, 3.8363403608373785
3.5, 3.723299140018216
3.5, 3.089418186005495
3.5, 2.8625136901735453
6.0, 6.073957382454416
4.75, 5.9607437484618035
2.25, 2.4458715718695654
6.0, 4.968830125568461
6.0, 7.715950536077655
4.75, 4.079814032991791
4.75, 5.916381662074787
4.75, 4.578451663819943
6.0, 5.762103570162428
1.0, 2.3729541809601367
6.0, 6.0805798048665025
3.5, 3.3930002157665253
4.75, 4.006303576934625
1.0, -0.5164761067076791
3.5, 2.934291080052285
1.0, 0.5897828200015642
4.75, 5.28518814872093
1.0, 1.1097817864430657
1.0, 1.4875582977026114
1.0, 0.7573243619577111
2.25, 1.7370325939543423
1.0, 0.3290281222090692
2.25, 1.0199117870129184
4.75, 5.340388342636379
2.25, 2.728352222726478
6.0, 6.729643416357337
1.0, 0.2251749654155284
2.25, 2.431331540295656
4.75, 4.391647298704852
6.0, 6.178424700766389
1.0, 1.9370350681814923
1.0, -1.087587730873854
1.0, 0.9853579756461528
1.0, 3.322091366630093
1.0, 0.6069575290719011
3.5, 3.8304303659229517
1.0, 1.2356954810135916
3.5, 3.5122082691233443
3.5, 3.609899590074008
3.5, 3.2289219979970554
4.75, 5.591587878694049
3.5, 4.757609834283596
6.0, 7.212269575694876
2.25, 1.7780601795077093
6.0, 5.723732115929474
3.5, 3.083264376653606
1.0, 0.14666584877409017
6.0, 5.254799061283014
4.75, 3.188230196479621
3.5, 3.010174429999687
4.75, 6.0070700505637875
1.0, 1.574352287428722
6.0, 6.254894158679899
1.0, 0.7514956097415871
6.0, 5.7656386133471
6.0, 6.9463309769689605
1.0, 1.4122070791526329
2.25, 0.9739413460896955
1.0, 0.6443383034951713
6.0, 5.656421781134209
3.5, 1.580555645958911
3.5, 2.6219279967378784
3.5, 3.0932202540337665
4.75, 5.7067050944347635
6.0, 5.4845760630647975
6.0, 4.892461183693161
6.0, 6.004604835478701
2.25, 0.342325494552171
3.5, 3.987236729254412
3.5, 3.80855759832497
4.75, 4.725434853454247
2.25, 2.938455368212792
6.0, 6.282001823462305
6.0, 6.989016706817795
4.75, 4.904027954555675
4.75, 4.391021621858593
2.25, 3.6301036204561843
3.5, 3.985548744525827
6.0, 5.824200592009873
6.0, 5.681135437588337
1.0, 0.8051586068041559
2.25, 3.1417460593743933
6.0, 5.371113922376686
6.0, 5.854896471974918
4.75, 4.023148611955593
4.75, 3.8426307068933854
1.0, 0.5322467638270129
2.25, 3.4486284098079145
3.5, 3.512394608331498
4.75, 4.855741177519321
4.75, 5.705097825934302
2.25, 3.290940562846791
4.75, 4.090151213461113
6.0, 5.628160690891537
4.75, 5.400234028108844
1.0, 1.0188289478133996
2.25, 3.0465910954890987
4.75, 5.302718686553187
4.75, 4.551195955326895
3.5, 3.177772981200106
6.0, 6.226019046847666
3.5, 3.7699396077725944
3.5, 2.0641459243678644
3.5, 3.023245988330546
2.25, 1.7786516055914285
1.0, 0.91896556557325
4.75, 5.979995598818527
6.0, 4.955800576571814
1.0, 1.4064148668267913
6.0, 4.90546273708787
1.0, 1.8087605317099604
6.0, 6.4297613803845906
2.25, 1.5638574276630435
6.0, 6.572989405563417
3.5, 4.825791982719675
4.75, 5.276340874484271
1.0, 0.9212579804560372
3.5, 3.88956082162776
6.0, 5.899925337096318
2.25, 1.9211421258054457
4.75, 4.886049239564987
1.0, -0.08235134820239454
6.0, 6.88195350477395
1.0, 1.18741858323161
6.0, 7.448652799231178
6.0, 4.384102940049468
6.0, 4.941352974033759
3.5, 3.186108696479575
1.0, 1.6521101643603406
1.0, -0.16842763791774207
2.25, 3.019283723602059
6.0, 5.438066566995258
1.0, 1.8947962423177684
2.25, 1.7724442644882645
6.0, 5.303991124853103
3.5, 4.408253508385948
3.5, 2.168671578192386
3.5, 4.043126242560359
1.0, 0.4561072292542919
4.75, 5.280627502444332
4.75, 4.354160381205368
3.5, 3.3257541779253694
6.0, 7.564363541421573
6.0, 6.456978443347341
4.75, 5.056025303927266
3.5, 3.277745839211092
1.0, -0.10299121546192547
4.75, 5.201097043740381
